"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Rayquaza Reverse Holo","93","Legendary Treasures","14.90","0.60",0,0,0,0,0,0,0,"0.68","1.60","1.91"
"Reshiram Reverse Holo","28","Legendary Treasures","10.99","0.60",0,0,0,0,0,0,0,0,"0.48","6.73"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Azelf Lv.X","140","Legends Awakened","33.78","0.48",0,0,0,0,0,0,"0.19","0.51","1.11","15.75"
"Deoxys Normal Forme Reverse Holo","1","Legends Awakened","10.94","0.69",0,0,0,0,"0.47",0,0,"1.10","0.45","5.73"
"Dragonite Holo","2","Legends Awakened","47.97","0.58",0,0,0,0,"0.27","0.32","0.86","0.77","1.99","3.41"
"Dragonite Reverse Holo","2","Legends Awakened","45.56","0.81",0,0,0,0,0,0,"1.28","1.15","0.16","1.10"
"Giratina Holo","4","Legends Awakened","15.98","0.55",0,0,0,0,"0.29","0.29","0.58","0.91","1.30",0
"Gliscor Lv.X","141","Legends Awakened","41.36","0.63",0,0,0,0,0,0,0,"0.84","2.61","23.56"
"Magnezone Lv.X","142","Legends Awakened","27.95","0.50",0,0,0,0,"0.46","0.02","0.82","0.59","2.47","14.46"
"Mesprit Lv.X","143","Legends Awakened","47.25","0.51",0,0,0,"0.32",0,0,"0.55","0.48","1.72","77.82"
"Mesprit Reverse Holo","34","Legends Awakened","13.50","0.60",0,0,0,0,0,0,0,0,"1.31",0
"Mewtwo Holo","11","Legends Awakened","32.65","0.57",0,0,0,0,0,"0.37","0.57","0.71","1.43","16.48"
"Mewtwo Lv.X","144","Legends Awakened","108.00","0.43",0,0,0,0,0,"0.22","0.26","0.48","2.22","1.60"
"Mewtwo Reverse Holo","11","Legends Awakened","31.58","0.46",0,0,0,0,0,0,"0.42","0.29","0.76",0
"Politoed Holo","12","Legends Awakened","11.99","0.54",0,0,0,0,0,"0.20",0,0,"1.74",0
"Politoed Reverse Holo","12","Legends Awakened","12.22","0.60",0,0,0,0,0,0,0,0,"0.70",0
"Rayquaza Holo","14","Legends Awakened","41.55","0.55",0,"0.37",0,0,"0.44","0.32","0.56","0.74","1.28","3.58"
"Rayquaza Reverse Holo","14","Legends Awakened","20.48","0.63",0,0,0,0,0,"0.41",0,"0.96","1.58","3.30"
"Rhyperior Lv.X","145","Legends Awakened","48.25","0.54",0,0,0,"0.23","0.23","0.30","0.40","1.24","1.13","4.69"
"Unown (!)","42","Legends Awakened","19.27","0.60",0,0,0,0,0,0,0,0,"0.23",0
"Unown Reverse Holo","42","Legends Awakened","14.45","0.60",0,0,0,0,0,0,0,0,"0.27","0.51"
"Uxie Lv.X","146","Legends Awakened","47.05","0.52",0,0,0,0,0,"0.23","0.37","0.83","1.22","9.15"
"Uxie Reverse Holo","43","Legends Awakened","13.12","0.60",0,0,0,0,0,0,0,0,"0.75","3.40"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl V","106","Lost Abyss","54.64","0.60",0,0,0,0,0,0,0,0,"1.33","1.21"
"Colress' Experiment","113","Lost Abyss","12.03","0.60",0,0,0,0,0,0,0,0,"1.14","1.23"
"Galarian Perrserker V","109","Lost Abyss","13.24","0.60",0,0,0,0,0,0,0,0,"0.89","0.79"
"Giratina V","110","Lost Abyss","22.00","0.60",0,0,0,0,0,0,0,0,"0.18","0.98"
"Giratina V","111","Lost Abyss","500.00","0.60",0,0,0,0,0,0,0,0,"1.26","1.41"
"Giratina VSTAR","120","Lost Abyss","15.98","0.60",0,0,0,0,0,0,0,0,"0.82","1.37"
"Giratina VSTAR","125","Lost Abyss","15.74","0.60",0,0,0,0,0,0,0,0,"0.63","1.69"
"Lady","114","Lost Abyss","25.50","0.60",0,0,0,0,0,0,0,0,"0.65","1.37"
"Rotom V","104","Lost Abyss","24.48","0.60",0,0,0,0,0,0,0,0,"0.45","1.69"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Absol","027","Lost Link","39.00","0.60",0,0,0,0,0,0,0,0,"3.21","14.91"
"Darkrai & Cresselia LEGEND","035","Lost Link","62.04","0.60",0,0,0,0,0,0,0,0,"1.21","1.90"
"Darkrai & Cresselia LEGEND","036","Lost Link","26.99","0.60",0,0,0,0,0,0,0,0,"1.89","6.14"
"Gengar","015","Lost Link","99.69","0.60",0,0,0,0,0,0,0,0,"2.92","19.07"
"Mew","018","Lost Link","48.00","0.60",0,0,0,0,0,0,0,0,"2.97","14.48"
"Snorlax","028","Lost Link","19.70","0.60",0,0,0,0,0,0,0,0,"2.15","7.49"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl V","180","Lost Origin","85.57","0.60",0,0,0,0,0,0,0,0,"0.98","2.01"
"Dark Patch","216","Lost Origin","10.45","0.60",0,0,0,0,0,0,0,0,"0.15","0.46"
"Galarian Perrserker V","184","Lost Origin","16.53","0.60",0,0,0,0,0,0,0,0,"0.59","1.35"
"Giratina V","186","Lost Origin","258.86","0.60",0,0,0,0,0,0,0,0,"0.96","2.03"
"Giratina VSTAR","131","Lost Origin","10.20","0.60",0,0,0,0,0,0,0,0,"0.42","1.10"
"Giratina VSTAR","212","Lost Origin","16.79","0.60",0,0,0,0,0,0,0,0,"0.33","1.32"
"Giratina VSTAR","201","Lost Origin","17.52","0.60",0,0,0,0,0,0,0,0,"0.53","1.56"
"Pikachu V","TG16","Lost Origin","23.79","0.60",0,0,0,0,0,0,0,0,"0.63","1.76"
"Pikachu VMAX","TG17","Lost Origin","34.42","0.60",0,0,0,0,0,0,0,0,"0.61","1.42"
"Rotom V","177","Lost Origin","29.76","0.60",0,0,0,0,0,0,0,0,"0.64","1.27"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Alolan Ninetales GX Secret","225","Lost Thunder","22.63","0.56",0,0,0,0,0,0,0,"0.52","0.74","3.20"
"Full Art Judge","209","Lost Thunder","26.39","0.51",0,0,0,0,0,0,0,"0.24","1.04","1.34"
"Full Art Kahili","210","Lost Thunder","34.76","0.54",0,0,0,0,0,0,0,"0.39","0.79","1.91"
"Full Art Lugia GX","207","Lost Thunder","41.40","0.60",0,0,0,0,0,0,0,"0.68","0.78","3.25"
"Full Art Mimikyu GX","206","Lost Thunder","20.01","0.51",0,0,0,0,0,0,0,"0.26","0.55","2.77"
"Full Art Mina","211","Lost Thunder","64.32","0.49",0,0,0,0,0,0,"0.34","0.39","0.65","1.26"
"Full Art Morty","212","Lost Thunder","11.05","0.69",0,0,0,0,0,0,0,"1.16","0.60","1.27"
"Full Art Professor Elm's Lecture","213","Lost Thunder","57.20","0.52",0,0,0,0,0,0,"0.67","0.35","0.63","2.97"
"Full Art Suicune GX","200","Lost Thunder","11.06","0.55",0,0,0,0,0,"0.30","0.51","0.75","1.00","1.75"
"Full Art Tyranitar GX","203","Lost Thunder","10.60","0.92",0,0,0,0,0,0,0,"2.28","0.82","2.43"
"Full Art Whitney","214","Lost Thunder","57.26","0.51",0,0,0,0,0,0,0,"0.27","0.67","1.21"
"Full Art Zeraora GX","201","Lost Thunder","10.87","0.66",0,0,0,"0.27",0,0,0,"1.11","0.72","6.28"
"Genesect GX Secret","224","Lost Thunder","11.74","0.64",0,0,0,0,0,0,"0.68","0.82","0.42","2.77"
"Lugia GX","159","Lost Thunder","11.07","0.61",0,0,0,0,"0.44",0,0,"0.69","0.89","2.88"
"Lugia GX Secret","227","Lost Thunder","142.86","0.69",0,0,0,0,0,"0.57","0.99","0.77","0.71","2.95"
"Mimikyu GX Secret","226","Lost Thunder","71.85","0.60",0,0,0,0,0,0,0,0,"1.58","2.29"
"Net Ball Secret","234","Lost Thunder","16.86","0.52",0,0,0,0,0,0,0,"0.30","0.31","1.65"
"Sceptile GX Secret","216","Lost Thunder","14.46","0.72",0,0,0,0,0,"0.49",0,"1.32","0.73","1.65"
"Shuckle GX Secret","215","Lost Thunder","20.34","0.62",0,0,0,0,0,0,0,"0.80","2.01","3.09"
"Suicune GX Secret","220","Lost Thunder","60.64","0.60",0,0,0,0,0,"0.79",0,"0.43","0.57","2.11"
"Tyranitar GX Secret","223","Lost Thunder","41.03","0.53",0,0,0,0,0,0,0,"0.36","0.95","2.84"
"Zeraora GX Secret","221","Lost Thunder","22.34","0.60",0,0,0,0,0,0,0,0,"0.86","2.16"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Folklore's Lucario ex","006","Lucario Quarter Deck","11.50","0.60",0,0,0,0,0,0,0,0,"2.98","4.56"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"M Charizard-EX","002","M Charizard-EX Mega Battle Deck","13.91","0.60",0,0,0,0,0,0,0,0,"1.94","2.63"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Rayquaza-EX","005","M Rayquaza-EX Mega Battle Deck","10.29","0.60",0,0,0,0,0,0,0,0,"0.53","1.58"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Team Aqua's Kyogre-EX","006","Magma Gang vs Aqua Gang: Double Crisis","79.00","0.60",0,0,0,0,0,0,0,0,"2.09","5.15"
"Team Magma's Groudon-EX","015","Magma Gang vs Aqua Gang: Double Crisis","75.85","0.60",0,0,0,0,0,0,0,0,"2.32","5.22"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Articuno Holo","1","Majestic Dawn","19.00","0.50",0,0,0,0,0,0,"0.47","0.43","6.74","27.78"
"Articuno Reverse Holo","1","Majestic Dawn","11.19","0.60",0,0,0,0,0,0,0,0,"2.94","6.03"
"Call Energy","92","Majestic Dawn","15.88","0.60",0,0,0,0,0,0,0,0,"1.10",0
"Call Energy Reverse Holo","92","Majestic Dawn","15.03","0.60",0,0,0,0,0,0,0,0,"0.47",0
"Darkrai Holo","3","Majestic Dawn","18.19","0.54",0,0,0,0,0,0,0,"0.41","0.58",0
"Dialga Holo","4","Majestic Dawn","15.81","0.80",0,0,0,0,0,0,0,"1.71","2.62","27.05"
"Dialga Reverse Holo","4","Majestic Dawn","13.19","0.60",0,0,0,0,0,0,0,0,"1.97",0
"Eevee Reverse Holo","63","Majestic Dawn","25.09","0.60",0,0,0,0,0,0,0,0,"4.86",0
"Eevee Reverse Holo","62","Majestic Dawn","23.49","0.60",0,0,0,0,0,0,0,0,"1.39","0.91"
"Espeon Reverse Holo","18","Majestic Dawn","24.97","0.63",0,0,0,0,0,0,0,"0.86","0.65","7.03"
"Flareon Reverse Holo","19","Majestic Dawn","13.65","0.58",0,0,0,0,"0.21",0,"0.57","0.84","1.30",0
"Garchomp Lv.X","97","Majestic Dawn","85.00","0.49",0,"0.19",0,"0.39","0.16","0.41","0.47","0.72","2.70","50.00"
"Glaceon Holo","5","Majestic Dawn","38.68","0.51",0,0,0,0,0,"0.39","0.44","0.50","2.74",0
"Glaceon Lv.X","98","Majestic Dawn","220.74","0.61",0,0,0,"0.20",0,"0.89","0.72","0.63","2.52","4.21"
"Glaceon Reverse Holo","5","Majestic Dawn","33.92","0.53",0,0,0,0,0,0,0,"0.33","0.49",0
"Glaceon Reverse Holo","20","Majestic Dawn","13.21","0.65",0,0,0,0,0,0,0,"0.93","1.26","13.24"
"Kabutops Holo","6","Majestic Dawn","10.09","0.64",0,0,0,0,0,0,0,"0.92","2.77","8.50"
"Leafeon Holo","7","Majestic Dawn","32.14","0.66",0,0,0,0,0,0,"0.57","1.04","1.83","2.03"
"Leafeon Lv.X","99","Majestic Dawn","249.95","0.54",0,0,0,0,"0.37","0.28","0.46","0.88","2.00","33.29"
"Leafeon Reverse Holo","24","Majestic Dawn","15.12","0.71",0,0,0,0,0,0,"1.23","0.73","0.93",0
"Leafeon Reverse Holo","7","Majestic Dawn","22.22","0.51",0,0,0,0,0,"0.43","0.40","0.63","0.80","4.78"
"Mewtwo Holo","9","Majestic Dawn","32.52","0.56",0,0,0,0,"0.41","0.40","0.63","0.65","1.31","23.22"
"Mewtwo Reverse Holo","9","Majestic Dawn","11.55","0.56",0,0,0,"0.06",0,0,"0.65","0.79","0.70","56.10"
"Moltres Holo","10","Majestic Dawn","15.68","0.58",0,0,0,0,"0.17",0,0,"0.81","1.17","1.67"
"Palkia Holo","11","Majestic Dawn","26.20","0.58",0,0,0,0,0,0,0,"0.60","1.39",0
"Porygon-Z Lv.X","100","Majestic Dawn","51.58","0.59",0,0,0,0,0,"0.55","0.55","0.74","1.51","4.37"
"Raichu Reverse Holo","45","Majestic Dawn","12.91","0.60",0,0,0,0,0,0,0,0,"1.47",0
"Umbreon","32","Majestic Dawn","20.88","0.60",0,0,0,0,0,0,0,0,"1.19","8.25"
"Umbreon Reverse Holo","32","Majestic Dawn","39.66","0.57",0,0,0,0,0,0,0,"0.54","1.06",0
"Vaporeon","34","Majestic Dawn","11.05","0.60",0,0,0,0,0,0,0,0,"0.54",0
"Vaporeon Reverse Holo","34","Majestic Dawn","14.05","0.61",0,0,0,0,0,0,"0.63",0,"1.59",0
"Zapdos Holo","14","Majestic Dawn","24.29","0.52",0,0,0,"0.25",0,"0.24","0.96","0.45","3.03","7.87"
"Zapdos Reverse Holo","14","Majestic Dawn","20.00","0.60",0,0,0,0,0,0,0,0,"2.16",0
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Blaziken VMAX","086","Matchless Fighter","117.50","0.60",0,0,0,0,0,0,0,0,"1.49","2.04"
"Galarian Articuno V","074","Matchless Fighter","52.47","0.60",0,0,0,0,0,0,0,0,"0.65","1.30"
"Galarian Moltres V","078","Matchless Fighter","152.50","0.60",0,0,0,0,0,0,0,0,"1.06","1.65"
"Galarian Zapdos V","076","Matchless Fighter","44.40","0.60",0,0,0,0,0,0,0,0,"0.97","2.02"
"Klara","082","Matchless Fighter","55.49","0.60",0,0,0,0,0,0,0,0,"1.39","2.78"
"Snorlax","093","Matchless Fighter","89.40","0.60",0,0,0,0,0,0,0,0,"0.64","0.84"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Charmander","004","McDonald's Pokémon-e Minimum Pack","193.25","0.60",0,0,0,0,0,0,0,0,"0.86","1.90"
"Chikorita","003","McDonald's Pokémon-e Minimum Pack","44.67","0.60",0,0,0,0,0,0,0,0,"1.15","3.24"
"Larvitar","018","McDonald's Pokémon-e Minimum Pack","27.07","0.60",0,0,0,0,0,0,0,0,"2.26","4.08"
"Pikachu","010","McDonald's Pokémon-e Minimum Pack","91.25","0.60",0,0,0,0,0,0,0,0,"1.72","3.93"
"Squirtle","007","McDonald's Pokémon-e Minimum Pack","94.20","0.60",0,0,0,0,0,0,0,0,"2.40","3.96"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Magikarp","4","McDonald's Promos 2016","15.00","0.60",0,0,0,0,0,0,0,0,"0.84",0
"Meowth","11","McDonald's Promos 2016","15.75","0.60",0,0,0,0,0,0,0,0,"0.47","3.36"
"Totodile","5","McDonald's Promos 2016","24.41","0.60",0,0,0,0,0,0,0,0,"0.39","0.37"
"Vulpix","1","McDonald's Promos 2016","17.32","0.60",0,0,0,0,0,0,0,0,"0.84","2.19"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Dusknoir","085","Megalo Cannon","28.08","0.60",0,0,0,0,0,0,0,0,"1.97","11.98"
"Exeggcute","083","Megalo Cannon","16.93","0.60",0,0,0,0,0,0,0,0,"7.23","19.12"
"Iris","082","Megalo Cannon","80.00","0.60",0,0,0,0,0,0,0,0,"13.04","71.26"
"Palkia-EX","081","Megalo Cannon","69.00","0.60",0,0,0,0,0,0,0,0,"0.48","4.43"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Meganium ex","003","Meganium Constructed Starter Deck","11.32","0.60",0,0,0,0,0,0,0,0,"1.24","3.80"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Cherrim","002","Melee! Pokémon Scramble","16.05","0.60",0,0,0,0,0,0,0,0,"0.53","1.88"
"Gyarados","006","Melee! Pokémon Scramble","29.64","0.60",0,0,0,0,0,0,0,0,"3.86","14.37"
"Mew","010","Melee! Pokémon Scramble","163.71","0.60",0,0,0,0,0,0,0,0,"0.42","5.98"
"Pikachu","007","Melee! Pokémon Scramble","200.00","0.60",0,0,0,0,0,0,0,0,"1.62","0.50"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Mew ex","003","Mew Quarter Deck","14.50","0.60",0,0,0,0,0,0,0,0,"0.35","1.11"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Mewtwo","001","Mewtwo vs Genesect Deck Kit (Mewtwo)","12.19","0.60",0,0,0,0,0,0,0,0,"5.14","11.94"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aggron ex","066","Miracle Crystal","15.25","0.60",0,0,0,0,0,0,0,0,"0.85","6.42"
"Alakazam Star","033","Miracle Crystal","141.37","0.60",0,0,0,0,0,0,0,0,"4.42","11.36"
"Blastoise","049","Miracle Crystal","30.34","0.60",0,0,0,0,0,0,0,0,"0.59","5.57"
"Blaziken ex","045","Miracle Crystal","17.50","0.60",0,0,0,0,0,0,0,0,"1.22","4.80"
"Celebi Star","004","Miracle Crystal","212.53","0.60",0,0,0,0,0,0,0,0,"0.71",0
"Charizard","032","Miracle Crystal","49.82","0.60",0,0,0,0,0,0,0,0,"3.33","3.67"
"Dugtrio","043","Miracle Crystal","12.71","0.60",0,0,0,0,0,0,0,0,"0.67","1.79"
"Duskull","039","Miracle Crystal","30.99","0.60",0,0,0,0,0,0,0,0,"4.17",0
"Exploud ex","057","Miracle Crystal","14.04","0.60",0,0,0,0,0,0,0,0,"1.20","6.12"
"Sceptile ex","034","Miracle Crystal","14.99","0.60",0,0,0,0,0,0,0,0,"2.81","8.94"
"Shiftry ex","061","Miracle Crystal","13.87","0.60",0,0,0,0,0,0,0,0,"2.59","2.62"
"Swampert ex","023","Miracle Crystal","26.75","0.60",0,0,0,0,0,0,0,0,"1.14","9.14"
"Venusaur","003","Miracle Crystal","25.98","0.60",0,0,0,0,0,0,0,0,"1.12","1.29"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl GX","110","Miracle Twin","11.00","0.60",0,0,0,0,0,0,0,0,"1.25","1.82"
"Dragonite GX","103","Miracle Twin","11.74","0.60",0,0,0,0,0,0,0,0,"0.55","1.13"
"Dragonite GX","112","Miracle Twin","23.35","0.60",0,0,0,0,0,0,0,0,"0.58","2.48"
"Latios GX","109","Miracle Twin","11.00","0.60",0,0,0,0,0,0,0,0,"0.70","2.57"
"Mega Sableye & Tyranitar GX","102","Miracle Twin","51.00","0.60",0,0,0,0,0,0,0,0,"1.29","2.65"
"Mega Sableye & Tyranitar GX","101","Miracle Twin","12.50","0.60",0,0,0,0,0,0,0,0,"0.88","0.80"
"Mega Sableye & Tyranitar GX","111","Miracle Twin","24.91","0.60",0,0,0,0,0,0,0,0,"0.54","1.97"
"Mewtwo & Mew GX","097","Miracle Twin","35.59","0.60",0,0,0,0,0,0,0,0,"0.56","1.10"
"Mewtwo & Mew GX","098","Miracle Twin","399.13","0.60",0,0,0,0,0,0,0,0,"0.38","0.66"
"Mewtwo & Mew GX","108","Miracle Twin","66.00","0.60",0,0,0,0,0,0,0,0,"0.87","2.71"
"Slowpoke & Psyduck GX","095","Miracle Twin","13.74","0.60",0,0,0,0,0,0,0,0,"0.96","2.77"
"Slowpoke & Psyduck GX","107","Miracle Twin","32.99","0.60",0,0,0,0,0,0,0,0,"0.64","0.27"
"Slowpoke & Psyduck GX","096","Miracle Twin","88.99","0.60",0,0,0,0,0,0,0,0,"0.48","1.98"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aggron ex","046","Miracle of the Desert","16.75","0.60",0,0,0,0,0,0,0,0,"0.92","2.31"
"Gardevoir ex","028","Miracle of the Desert","19.27","0.60",0,0,0,0,0,0,0,0,"2.07","7.04"
"Raichu ex","023","Miracle of the Desert","10.74","0.60",0,0,0,0,0,0,0,0,"2.27","7.39"
"Typhlosion ex","013","Miracle of the Desert","17.49","0.60",0,0,0,0,0,0,0,0,"1.48","2.97"
"Wailord ex","021","Miracle of the Desert","14.00","0.60",0,0,0,0,0,0,0,0,"2.10","3.73"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Altaria ex","068","Mirage Forest","11.74","0.60",0,0,0,0,0,0,0,0,"1.61","8.02"
"Arcanine ex","016","Mirage Forest","34.72","0.60",0,0,0,0,0,0,0,0,"1.68","4.80"
"Dustox ex","010","Mirage Forest","10.35","0.60",0,0,0,0,0,0,0,0,"2.88","5.85"
"Flygon ex","066","Mirage Forest","17.49","0.60",0,0,0,0,0,0,0,0,"0.90","4.04"
"Gengar","040","Mirage Forest","22.75","0.60",0,0,0,0,0,0,0,0,"2.53","9.94"
"Haunter","039","Mirage Forest","15.00","0.60",0,0,0,0,0,0,0,0,"1.42","2.03"
"Lapras","022","Mirage Forest","17.00","0.60",0,0,0,0,0,0,0,0,"0.85","8.74"
"Mew ex","041","Mirage Forest","40.00","0.60",0,0,0,0,0,0,0,0,"1.72","6.08"
"Regice Star","033","Mirage Forest","135.00","0.60",0,0,0,0,0,0,0,0,"4.50","13.16"
"Regirock Star","059","Mirage Forest","96.00","0.60",0,0,0,0,0,0,0,0,"5.95","26.55"
"Registeel Star","076","Mirage Forest","100.00","0.60",0,0,0,0,0,0,0,0,"3.42","17.95"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Mew","005","Mirage's Mew Constructed Starter Deck","10.71","0.60",0,0,0,0,0,0,0,0,"1.08","7.18"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Alolan Vulpix Build-A-Bear","21","Miscellaneous Promos","21.42","0.60",0,0,0,0,0,0,0,0,"0.77",0
"Ancient Mew","1","Miscellaneous Promos","26.50","0.60",0,0,0,0,0,0,0,0,"0.71","8.21"
"Bulbasaur Build-A-Bear","1","Miscellaneous Promos","15.24","0.60",0,0,0,0,0,0,0,0,"0.78",0
"Charizard Celebrations Metal Card","4","Miscellaneous Promos","100.87","0.60",0,0,0,0,0,0,0,0,"1.23","63.63"
"Charizard Costco","14","Miscellaneous Promos","19.99","0.60",0,0,0,0,0,0,0,0,"0.99","3.24"
"Charizard Cracked Ice Holo","1","Miscellaneous Promos","19.95","0.60",0,0,0,0,0,0,0,0,"0.76",0
"Charmander Build-A-Bear","17","Miscellaneous Promos","15.45","0.60",0,0,0,0,0,0,0,0,"0.82","6.24"
"Charmander Toys R Us","9","Miscellaneous Promos","21.51","0.60",0,0,0,0,0,0,0,0,"1.39","9.09"
"Eevee Build-A-Bear","63","Miscellaneous Promos","13.85","0.60",0,0,0,0,0,0,0,0,"0.50",0
"Eevee on the Ball","002","Miscellaneous Promos","35.81","0.60",0,0,0,0,0,0,0,0,"0.70","1.48"
"Geodude Toys R Us","43","Miscellaneous Promos","15.00","0.60",0,0,0,0,0,0,0,0,"0.61",0
"Grookey on the Ball","003","Miscellaneous Promos","10.05","0.60",0,0,0,0,0,0,0,0,"1.29","2.63"
"Groudon Gamestop","81","Miscellaneous Promos","12.99","0.60",0,0,0,0,0,0,0,0,"0.68","5.00"
"Jigglypuff Build-A-Bear","71","Miscellaneous Promos","19.99","0.60",0,0,0,0,0,0,0,0,"0.95",0
"Lugia Promo","29","Miscellaneous Promos","14.99","0.60",0,0,0,0,0,0,0,0,"1.19","8.28"
"Magikarp Toys R Us","22","Miscellaneous Promos","11.27","0.60",0,0,0,0,0,0,0,0,"0.92","3.83"
"Meowth Build-A-Bear","67","Miscellaneous Promos","18.97","0.60",0,0,0,0,0,0,0,0,"0.37",0
