"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Minun Reverse Holo","67","Hidden Legends","16.75","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.07",0
"Ninetales ex","96","Hidden Legends","130.26","Tue, 01 Jun 2004 00:00:00 GMT","0.41",0,0,0,"0.32","0.41","0.41","0.45","0.25","1.06","4.21"
"Ninetales Reverse Holo","22","Hidden Legends","24.67","Tue, 01 Jun 2004 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.37","0.62","1.01","5.82"
"Pinsir Holo","13","Hidden Legends","10.00","Tue, 01 Jun 2004 00:00:00 GMT","0.52",0,0,0,0,0,"0.61","0.57","0.43","1.15","3.54"
"Pinsir Reverse Holo","13","Hidden Legends","7.87","Tue, 01 Jun 2004 00:00:00 GMT","0.56",0,0,0,0,"0.20",0,"0.74","0.66","0.89","3.06"
"Plusle Reverse Holo","69","Hidden Legends","30.90","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.49",0
"Rain Castform Reverse Holo","23","Hidden Legends","6.21","Tue, 01 Jun 2004 00:00:00 GMT","0.61",0,0,0,0,0,0,0,"0.73","0.69","1.77"
"Regice ex","97","Hidden Legends","69.00","Tue, 01 Jun 2004 00:00:00 GMT","0.50",0,0,"0.25","0.13","0.15",0,"0.93","0.50","1.37","4.07"
"Regirock ex","98","Hidden Legends","69.95","Tue, 01 Jun 2004 00:00:00 GMT","0.47",0,0,0,0,"0.48","0.07",0,"0.50","1.15","3.24"
"Registeel ex","99","Hidden Legends","81.99","Tue, 01 Jun 2004 00:00:00 GMT","0.51",0,0,0,0,0,"0.43","0.32","0.70","1.06","2.58"
"Relicanth Reverse Holo","24","Hidden Legends","7.47","Tue, 01 Jun 2004 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.25","0.74","2.04",0
"Shiftry Holo","14","Hidden Legends","9.54","Tue, 01 Jun 2004 00:00:00 GMT","0.55",0,0,0,0,"0.43",0,"0.57","0.54","0.95","5.63"
"Shiftry Reverse Holo","14","Hidden Legends","7.34","Tue, 01 Jun 2004 00:00:00 GMT","0.53",0,0,0,0,0,0,0,"0.35","0.92",0
"Snow-cloud Castform Reverse Holo","25","Hidden Legends","7.49","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.84",0
"Spinda Reverse Holo","48","Hidden Legends","11.22","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.29",0
"Starmie Reverse Holo","49","Hidden Legends","7.48","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.06","2.86"
"Sunny Castform Reverse Holo","26","Hidden Legends","8.77","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.97",0
"Tentacruel Reverse Holo","51","Hidden Legends","5.30","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.45",0
"Togepi Reverse Holo","78","Hidden Legends","6.59","Tue, 01 Jun 2004 00:00:00 GMT","0.65",0,0,0,0,0,0,0,"0.95","1.91","4.24"
"Totodile Reverse Holo","79","Hidden Legends","8.43","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,"0.71","0.79",0
"Vileplume ex","100","Hidden Legends","47.81","Tue, 01 Jun 2004 00:00:00 GMT","0.62",0,0,0,0,0,0,0,"0.82","1.54","4.33"
"Vulpix Reverse Holo","81","Hidden Legends","7.54","Tue, 01 Jun 2004 00:00:00 GMT","0.58",0,0,0,0,0,0,0,"0.58","1.22",0
"Walrein Holo","15","Hidden Legends","7.24","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,"0.70","1.24","4.54"
"Walrein Reverse Holo","15","Hidden Legends","7.99","Tue, 01 Jun 2004 00:00:00 GMT","0.59",0,0,0,0,0,0,"0.48","0.78","1.31","2.52"
"Wigglytuff ex","101","Hidden Legends","48.04","Tue, 01 Jun 2004 00:00:00 GMT","0.68",0,0,0,0,0,"0.57","0.66","0.95","0.95","4.69"
"Zubat Reverse Holo","83","Hidden Legends","7.95","Tue, 01 Jun 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.20",0
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl","009","Holon Phantom","8.54","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.82","3.83"
"Bellossom","013","Holon Phantom","5.99","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.67",0
"Deoxys","037","Holon Phantom","7.50","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.69","8.01"
"Deoxys","022","Holon Phantom","13.55","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.81","5.29"
"Deoxys","047","Holon Phantom","8.50","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.80","11.29"
"Flygon","003","Holon Phantom","11.22","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.81","6.09"
"Gyarados","024","Holon Phantom","28.66","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"3.07","11.39"
"Gyarados Star","008","Holon Phantom","238.13","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"3.62","10.47"
"Kabutops","021","Holon Phantom","13.00","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.28","4.08"
"Kingdra","011","Holon Phantom","22.87","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.79","10.03"
"Latias","010","Holon Phantom","11.39","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.48","8.74"
"Latios","014","Holon Phantom","10.50","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.85","15.35"
"Magikarp","043","Holon Phantom","5.37","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.38",0
"Mankey","004","Holon Phantom","5.38","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.49",0
"Omastar","027","Holon Phantom","8.27","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.69","6.32"
"Pidgey","016","Holon Phantom","6.58","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.92","1.70"
"Psyduck","018","Holon Phantom","5.37","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.01","44.70"
"Raichu","042","Holon Phantom","9.83","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.24","10.25"
"Rayquaza","015","Holon Phantom","41.94","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.04","6.87"
"Vileplume","028","Holon Phantom","8.66","Fri, 27 Jan 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.34",0
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Absol Reverse Holo","18","Holon Phantoms","14.68","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.58","8.84"
"Aerodactyl Reverse Holo","35","Holon Phantoms","34.99","Mon, 01 May 2006 00:00:00 GMT","0.56",0,0,0,0,0,0,"0.38",0,"2.21",0
"Anorith Reverse Holo","57","Holon Phantoms","6.15","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.84",0
"Armaldo Holo","1","Holon Phantoms","9.23","Mon, 01 May 2006 00:00:00 GMT","0.64",0,0,0,0,0,0,"0.65","0.84","1.91","19.06"
"Armaldo Reverse Holo","1","Holon Phantoms","12.12","Mon, 01 May 2006 00:00:00 GMT","0.64",0,0,0,0,0,0,"0.86","0.74","1.52","0.77"
"Bellossom Reverse Holo","19","Holon Phantoms","20.68","Mon, 01 May 2006 00:00:00 GMT","0.57",0,0,0,0,0,0,0,"0.53","0.82","3.49"
"Blaziken Reverse Holo","20","Holon Phantoms","26.30","Mon, 01 May 2006 00:00:00 GMT","0.61",0,0,0,0,0,0,"0.52","0.83","0.89","0.58"
"Carvanha Reverse Holo","61","Holon Phantoms","5.92","Mon, 01 May 2006 00:00:00 GMT","0.63",0,0,0,0,0,0,0,"0.83","2.40",0
"Chimecho Reverse Holo","37","Holon Phantoms","7.68","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.32",0
"Combusken Reverse Holo","39","Holon Phantoms","13.00","Mon, 01 May 2006 00:00:00 GMT","0.56",0,0,0,0,0,"0.32",0,0,"0.73","1.43"
"Cradily Holo","2","Holon Phantoms","7.54","Mon, 01 May 2006 00:00:00 GMT","0.61",0,0,0,0,0,0,0,"0.75","1.22","5.52"
"Cradily Reverse Holo","2","Holon Phantoms","8.96","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.77","7.70"
"Crawdaunt ex","99","Holon Phantoms","40.41","Mon, 01 May 2006 00:00:00 GMT","0.67",0,0,"0.21","0.44","0.49","0.45","0.70","0.97","1.34","7.70"
"Darkness Energy Reverse Holo","94","Holon Phantoms","14.49","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.43","0.68"
"Deoxys Holo","3","Holon Phantoms","17.23","Mon, 01 May 2006 00:00:00 GMT","0.72",0,0,0,0,0,"0.79","0.54","1.17","1.55","7.92"
"Deoxys Holo","5","Holon Phantoms","14.87","Mon, 01 May 2006 00:00:00 GMT","0.74",0,0,0,0,0,0,0,"1.38","2.51","12.61"
"Deoxys Holo","4","Holon Phantoms","19.00","Mon, 01 May 2006 00:00:00 GMT","0.68",0,0,0,0,0,"0.26","0.76","1.16","0.89","10.78"
"Deoxys Holo","6","Holon Phantoms","18.29","Mon, 01 May 2006 00:00:00 GMT","0.71",0,0,"0.14","0.88",0,0,"0.40","0.99","1.01","6.52"
"Deoxys Reverse Holo","3","Holon Phantoms","33.99","Mon, 01 May 2006 00:00:00 GMT","0.70",0,0,0,0,0,0,0,"1.22","1.73","14.71"
"Deoxys Reverse Holo","5","Holon Phantoms","20.74","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,"0.17",0,"1.02","2.25","0.61"
"Deoxys Reverse Holo","6","Holon Phantoms","27.24","Mon, 01 May 2006 00:00:00 GMT","0.77",0,0,0,0,0,"0.46",0,"1.60","1.81","9.95"
"Deoxys Reverse Holo","4","Holon Phantoms","24.50","Mon, 01 May 2006 00:00:00 GMT","0.64",0,0,0,0,0,0,"0.87","0.71","1.06","8.74"
"Donphan Reverse Holo","40","Holon Phantoms","12.99","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.75",0
"Exeggutor Reverse Holo","41","Holon Phantoms","9.52","Mon, 01 May 2006 00:00:00 GMT","0.54",0,0,0,0,0,0,0,"0.38","1.24",0
"Fire Energy Holo","106","Holon Phantoms","7.10","Mon, 01 May 2006 00:00:00 GMT","0.74",0,0,0,0,0,"0.25",0,"1.66","0.55","1.66"
"Flygon Holo","7","Holon Phantoms","13.85","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,"0.66","0.66","1.46","4.52"
"Flygon Reverse Holo","7","Holon Phantoms","26.27","Mon, 01 May 2006 00:00:00 GMT","0.62",0,0,0,0,0,0,0,"0.81","2.20","5.47"
"Gloom Reverse Holo","42","Holon Phantoms","8.49","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.34",0
"Golduck Reverse Holo","43","Holon Phantoms","15.74","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.59","3.67"
"Gyarados Holo","8","Holon Phantoms","51.15","Mon, 01 May 2006 00:00:00 GMT","0.72",0,0,0,"0.47",0,"0.64","0.76","0.95","1.53","8.14"
"Gyarados Reverse Holo","8","Holon Phantoms","99.97","Mon, 01 May 2006 00:00:00 GMT","0.63",0,0,0,0,0,0,"0.43","1.00","0.61","9.21"
"Gyarados Star","102","Holon Phantoms","599.75","Mon, 01 May 2006 00:00:00 GMT","1.11","0.45","0.50","0.57","0.54","1.05","0.79","1.13","1.74","2.49","21.89"
"Holon Adventurer Reverse Holo","85","Holon Phantoms","8.22","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.82","2.38"
"Holon's Castform Reverse Holo","44","Holon Phantoms","12.19","Mon, 01 May 2006 00:00:00 GMT","0.54",0,0,0,0,0,0,0,"0.39","0.77","1.92"
"Kabutops Holo","9","Holon Phantoms","22.63","Mon, 01 May 2006 00:00:00 GMT","0.63",0,0,0,0,0,"0.25","0.45","1.26","4.26","5.30"
"Kabutops Reverse Holo","9","Holon Phantoms","24.83","Mon, 01 May 2006 00:00:00 GMT","0.69",0,0,0,0,0,0,0,"1.16","0.84","10.26"
"Kabuto Reverse Holo","67","Holon Phantoms","13.04","Mon, 01 May 2006 00:00:00 GMT","0.59",0,0,0,0,0,0,0,"0.67","0.96","6.37"
"Kingdra Holo","10","Holon Phantoms","14.59","Mon, 01 May 2006 00:00:00 GMT","0.65",0,0,0,0,0,0,"0.49","1.04","0.92","6.16"
"Kingdra Reverse Holo","10","Holon Phantoms","56.49","Mon, 01 May 2006 00:00:00 GMT","0.46",0,0,0,0,"0.14","0.27","0.41",0,"1.35","3.36"
"Latias Holo","11","Holon Phantoms","28.63","Mon, 01 May 2006 00:00:00 GMT","0.56",0,0,0,0,0,"0.22","0.55","0.82","1.16","7.56"
"Latias Reverse Holo","11","Holon Phantoms","31.08","Mon, 01 May 2006 00:00:00 GMT","0.58",0,0,0,0,0,0,"0.43","0.79","1.77","8.59"
"Latias Reverse Holo","21","Holon Phantoms","20.81","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,"0.71","1.14","7.17"
"Latios Holo","12","Holon Phantoms","16.35","Mon, 01 May 2006 00:00:00 GMT","0.61",0,0,0,0,0,0,"0.81","0.66","0.75","6.44"
"Latios Reverse Holo","12","Holon Phantoms","38.85","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.43","6.76"
"Latios Reverse Holo","22","Holon Phantoms","21.85","Mon, 01 May 2006 00:00:00 GMT","0.58",0,0,0,0,0,"0.19","0.82",0,"2.32","7.59"
"Lightning Energy Holo","108","Holon Phantoms","7.55","Mon, 01 May 2006 00:00:00 GMT","0.49",0,0,0,0,0,0,0,"0.13","0.61","2.61"
"Magikarp Reverse Holo","69","Holon Phantoms","10.75","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.69","3.69"
"Mawile Reverse Holo","23","Holon Phantoms","5.04","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.07","0.57"
"Meowth Reverse Holo","71","Holon Phantoms","19.68","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.59","4.77"
"Metal Energy Reverse Holo","95","Holon Phantoms","6.00","Mon, 01 May 2006 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.30",0,"0.95",0
"Mew ex","100","Holon Phantoms","142.46","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,"0.32","0.29","0.38","0.77","0.94","2.19","7.37"
"Mew Holo","111","Holon Phantoms","82.40","Mon, 01 May 2006 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.44","0.56","1.31","6.90"
"Mewtwo (Delta Species)","24","Holon Phantoms","13.01","Mon, 01 May 2006 00:00:00 GMT","0.57",0,0,0,0,0,0,"0.43","0.70","1.03","2.87"
"Mewtwo Reverse Holo","24","Holon Phantoms","76.00","Mon, 01 May 2006 00:00:00 GMT","0.58",0,0,0,0,0,"0.40","0.65","0.66","1.77","6.25"
"Mewtwo Star","103","Holon Phantoms","275.00","Mon, 01 May 2006 00:00:00 GMT","1.81","0.86",0,"1.39","0.99","1.68","0.95","2.28","2.84","6.89","20.55"
"Mightyena ex","101","Holon Phantoms","43.13","Mon, 01 May 2006 00:00:00 GMT","0.63","0.70",0,0,"0.42","0.36",0,"0.75","0.81","1.26","4.99"
"Multi Energy Reverse Holo","96","Holon Phantoms","5.73","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.51","0.73"
"Nosepass Reverse Holo","25","Holon Phantoms","5.99","Mon, 01 May 2006 00:00:00 GMT","0.49",0,0,0,0,0,0,0,"0.17","1.10",0
"Oddish Reverse Holo","73","Holon Phantoms","15.54","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.07","4.61"
"Omanyte Reverse Holo","74","Holon Phantoms","6.95","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.36","4.28"
"Omastar Reverse Holo","13","Holon Phantoms","8.48","Mon, 01 May 2006 00:00:00 GMT","0.72",0,0,0,0,0,"0.98",0,"0.80","1.33","0.92"
"Persian Reverse Holo","48","Holon Phantoms","10.76","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.79",0
"Pichu Reverse Holo","76","Holon Phantoms","32.99","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,"0.52",0,0,"0.60","0.45","4.00"
"Pidgeot Holo","14","Holon Phantoms","12.57","Mon, 01 May 2006 00:00:00 GMT","0.63",0,0,0,0,"1.01","0.51","0.34","0.69","4.04","6.81"
"Pidgeot Reverse Holo","14","Holon Phantoms","26.57","Mon, 01 May 2006 00:00:00 GMT","0.67",0,0,0,0,0,0,0,"1.06","1.35",0
"Pidgeotto Reverse Holo","49","Holon Phantoms","14.95","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.67","4.70"
"Pidgey Reverse Holo","77","Holon Phantoms","12.00","Mon, 01 May 2006 00:00:00 GMT","0.55",0,0,0,0,0,0,0,"0.47","0.91",0
"Pikachu Reverse Holo","79","Holon Phantoms","64.96","Mon, 01 May 2006 00:00:00 GMT","0.55",0,0,0,0,0,0,0,"0.47","0.76","13.73"
"Pikachu Reverse Holo","78","Holon Phantoms","32.99","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,"0.68","0.50","8.00"
"Pikachu Star","104","Holon Phantoms","312.48","Mon, 01 May 2006 00:00:00 GMT","1.95","1.11",0,"1.17","1.19","1.18","1.51","2.53","3.05","7.41","25.19"
"Primeape Reverse Holo","50","Holon Phantoms","21.59","Mon, 01 May 2006 00:00:00 GMT","0.64",0,0,0,0,0,0,0,"0.91","1.06","1.89"
"Psychic Energy Holo","109","Holon Phantoms","7.83","Mon, 01 May 2006 00:00:00 GMT","0.70",0,0,0,0,0,0,0,"1.21","0.81","0.91"
"Psychic Energy Reverse Holo","109","Holon Phantoms","7.83","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.54",0
"Psyduck Reverse Holo","81","Holon Phantoms","29.69","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.86","15.96"
"Raichu Holo","15","Holon Phantoms","25.82","Mon, 01 May 2006 00:00:00 GMT","0.65",0,0,0,0,"0.32","0.75","0.72","0.77","1.40","6.23"
"Raichu Reverse Holo","51","Holon Phantoms","17.33","Mon, 01 May 2006 00:00:00 GMT","0.62",0,0,0,0,0,0,0,"0.80","0.71","3.57"
"Raichu Reverse Holo","15","Holon Phantoms","40.00","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.40",0
"Rare Candy Reverse Holo","90","Holon Phantoms","19.69","Mon, 01 May 2006 00:00:00 GMT","0.48",0,0,0,0,0,0,0,"0.11","0.26",0
"Rayquaza","26","Holon Phantoms","15.48","Mon, 01 May 2006 00:00:00 GMT","1.41",0,0,0,0,"0.62",0,0,"4.54","2.77","10.01"
"Rayquaza Holo","16","Holon Phantoms","50.24","Mon, 01 May 2006 00:00:00 GMT","1.63",0,0,0,0,"0.25","0.52","5.53","1.13","1.60","5.06"
"Rayquaza Reverse Holo","26","Holon Phantoms","62.84","Mon, 01 May 2006 00:00:00 GMT","0.66",0,0,0,0,0,0,"0.69","0.89","2.07","10.02"
"Rayquaza Reverse Holo","16","Holon Phantoms","88.88","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,"0.28","0.68","0.84","1.30","3.68"
"Regice Reverse Holo","27","Holon Phantoms","9.50","Mon, 01 May 2006 00:00:00 GMT","0.62",0,0,0,0,0,0,0,"0.81","1.25","2.60"
"Regirock Reverse Holo","28","Holon Phantoms","9.02","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.13","3.94"
"Registeel Reverse Holo","29","Holon Phantoms","9.60","Mon, 01 May 2006 00:00:00 GMT","0.64",0,0,0,0,0,0,0,"0.88","2.29","2.63"
"Sableye Reverse Holo","31","Holon Phantoms","13.48","Mon, 01 May 2006 00:00:00 GMT","0.59",0,0,0,0,"0.36",0,0,0,"1.03","3.25"
"Seadra Reverse Holo","52","Holon Phantoms","5.24","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.76","8.43"
"Seviper Reverse Holo","32","Holon Phantoms","7.83","Mon, 01 May 2006 00:00:00 GMT","0.57",0,0,0,0,0,0,"0.43",0,"0.89","3.35"
"Torchic Reverse Holo","83","Holon Phantoms","14.12","Mon, 01 May 2006 00:00:00 GMT","0.65",0,0,0,0,0,0,0,"0.96","0.53","3.08"
"Torkoal Reverse Holo","33","Holon Phantoms","7.00","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.85","1.25"
"Vibrava Reverse Holo","54","Holon Phantoms","5.54","Mon, 01 May 2006 00:00:00 GMT","0.55",0,0,0,0,0,0,0,"0.44","0.74","3.33"
"Vileplume Holo","17","Holon Phantoms","6.10","Mon, 01 May 2006 00:00:00 GMT","0.67",0,0,0,0,0,"0.56","0.64","0.93","1.95","8.68"
"Vileplume Reverse Holo","17","Holon Phantoms","23.35","Mon, 01 May 2006 00:00:00 GMT","0.55",0,0,0,0,0,0,0,"0.43","1.24","3.66"
"Water Energy Holo","107","Holon Phantoms","7.95","Mon, 01 May 2006 00:00:00 GMT","0.59",0,0,0,0,0,0,0,"0.64","0.80","1.28"
"Wobbuffet Reverse Holo","56","Holon Phantoms","7.75","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.72","2.17"
"Zangoose Reverse Holo","34","Holon Phantoms","6.48","Mon, 01 May 2006 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.17","3.74"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Ditto","003","Holon Research Tower Lightning Quarter Deck","20.00","Fri, 07 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.92","10.95"
"Jolteon ex","004","Holon Research Tower Lightning Quarter Deck","20.50","Fri, 07 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.60","6.67"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Vaporeon ex","003","Holon Research Tower Water Quarter Deck","18.17","Fri, 07 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.81","7.63"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Beedrill","010","Holon Research Tower","13.34","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.81","2.64"
"Ditto","012","Holon Research Tower","20.00","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.62",0
"Ditto","024","Holon Research Tower","20.50","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.33","4.55"
"Ditto","033","Holon Research Tower","12.19","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"3.51","17.13"
"Dragonite","039","Holon Research Tower","16.02","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"3.63","11.48"
"Eevee","073","Holon Research Tower","7.99","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.46","5.20"
"Espeon","049","Holon Research Tower","41.87","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.88","14.44"
"Flareon","018","Holon Research Tower","39.80","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.20","5.26"
"Gardevoir","050","Holon Research Tower","9.04","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.75","23.04"
"Groudon Star","056","Holon Research Tower","290.00","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.28","6.03"
"Holon's Magneton","072","Holon Research Tower","7.50","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.72",0
"Jolteon","038","Holon Research Tower","53.29","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.50","7.11"
"Kyogre Star","028","Holon Research Tower","259.00","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.85","7.07"
"Latias","041","Holon Research Tower","26.50","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.74","7.07"
"Latios","042","Holon Research Tower","17.18","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.49","6.42"
"Marowak","058","Holon Research Tower","5.50","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.27","4.41"
"Metagross Star","075","Holon Research Tower","258.95","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.30","9.60"
"Mewtwo","019","Holon Research Tower","22.27","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"3.11","7.99"
"Rayquaza","043","Holon Research Tower","5.50","Fri, 28 Oct 2005 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.71","13.33"
