"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Totodile Reverse Holo","79","Hidden Legends","8.43","-17.00","-2.02",-17,"-2.02",-17,"-2.02",2004,"0.89",0,0,0,0,0,0,0,0,0,0,0,0,"2.14","18.02","2.37","19.99",0,0,"ENGLISH"
"Vileplume ex","100","Hidden Legends","47.81","-17.00","-0.36",-17,"-0.36",67.99,"1.42",2004,"0.68",0,0,0,0,0,0,0,0,0,0,0,0,"1.11","53.00","2.09","99.99","5.87","280.57","ENGLISH"
"Vulpix Reverse Holo","81","Hidden Legends","7.54","-17.00","-2.25",-17,"-2.25",-17,"-2.25",2004,"0.84",0,0,0,0,0,0,0,0,0,0,0,0,"1.89","14.26","3.98","29.99",0,0,"ENGLISH"
"Walrein Holo","15","Hidden Legends","6.71","-17.00","-2.53",-17,"-2.53",8.49,"1.27",2004,"0.97",0,0,0,0,0,0,0,0,0,0,0,0,"2.54","17.05","4.47","29.99","16.39","110.00","ENGLISH"
"Walrein Reverse Holo","15","Hidden Legends","7.99","-17.00","-2.13",-6.72,"-0.84",10.93,"1.37",2004,"1.13",0,0,0,0,0,0,0,0,0,0,"1.51","12.09","2.44","19.50","4.11","32.86","7.88","63.00","ENGLISH"
"Wigglytuff ex","101","Hidden Legends","48.04","-17.00","-0.35",19.55,"0.41",39.1,"0.81",2004,"0.83",0,0,0,0,0,0,0,0,"0.77","37.01","0.90","43.00","1.29","62.07","1.37","66.00","6.35","305.00","ENGLISH"
"Zubat Reverse Holo","83","Hidden Legends","7.85","-17.00","-2.17",-17,"-2.17",-17,"-2.17",2004,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.82","29.99",0,0,"ENGLISH"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Aerodactyl","009","Holon Phantom","8.54","-17.00","-1.99",-17,"-1.99",0.85,"0.10",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.46","21.00","17.55","149.99","JAPANESE"
"Bellossom","013","Holon Phantom","5.99","-17.00","-2.84",-17,"-2.84",-17,"-2.84",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.59","15.50",0,0,"JAPANESE"
"Deoxys","037","Holon Phantom","7.50","-17.00","-2.27",-17,"-2.27",39.1,"5.21",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80","66.00","26.18","196.36","JAPANESE"
"Deoxys","022","Holon Phantom","17.39","-17.00","-0.98",-17,"-0.98",29.95,"1.72",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.18","55.24","9.29","161.49","JAPANESE"
"Deoxys","047","Holon Phantom","8.75","-17.00","-1.94",-17,"-1.94",0.43,"0.05",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.34","20.50","32.91","288.00","JAPANESE"
"Flygon","003","Holon Phantom","7.25","-17.00","-2.34",-17,"-2.34",11.9,"1.64",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.69","34.00","23.70","171.86","JAPANESE"
"Gyarados","024","Holon Phantom","27.25","-17.00","-0.62",-17,"-0.62",101.99,"3.74",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.14","139.99","13.21","360.00","JAPANESE"
"Gyarados Star","008","Holon Phantom","257.67","-17.00","-0.07",-17,"-0.07",714,"2.77",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.34","860.00","17.46","4500.00","JAPANESE"
"Kabutops","021","Holon Phantom","6.00","-17.00","-2.83",-17,"-2.83",15.67,"2.61",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.41","38.43","22.08","132.50","JAPANESE"
"Kingdra","011","Holon Phantom","6.64","-17.00","-2.56",-17,"-2.56",9.78,"1.47",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.74","31.51","60.20","400.00","JAPANESE"
"Latias","010","Holon Phantom","11.39","-17.00","-1.49",-17,"-1.49",42.81,"3.76",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.18","70.36","21.80","248.25","JAPANESE"
"Latios","014","Holon Phantom","10.50","-17.00","-1.62",-17,"-1.62",26.35,"2.51",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.86","51.00","40.21","422.25","JAPANESE"
"Magikarp","043","Holon Phantom","5.37","-17.00","-3.17",-17,"-3.17",-17,"-3.17",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.56","8.39",0,0,"JAPANESE"
"Mankey","004","Holon Phantom","5.38","-17.00","-3.16",-17,"-3.16",-17,"-3.16",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.21","33.42",0,0,"JAPANESE"
"Omastar","027","Holon Phantom","8.27","-17.00","-2.06",-17,"-2.06",-2.13,"-0.26",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.12","17.50","19.31","159.59","JAPANESE"
"Pichu","044","Holon Phantom","6.00","-17.00","-2.83",-17,"-2.83",-0.43,"-0.07",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.25","19.50","26.88","161.25","JAPANESE"
"Pidgey","016","Holon Phantom","6.58","-17.00","-2.58",-17,"-2.58",1.42,"0.22",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.29","21.67","4.48","29.50","JAPANESE"
"Psyduck","018","Holon Phantom","5.37","-17.00","-3.17",-17,"-3.17",2.13,"0.40",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.19","22.50","186.22","999.99","JAPANESE"
"Raichu","042","Holon Phantom","10.74","-17.00","-1.58",-17,"-1.58",33.99,"3.16",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59","59.99","14.99","161.00","JAPANESE"
"Rayquaza","015","Holon Phantom","21.50","-17.00","-0.79",-17,"-0.79",84.99,"3.95",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.58","119.99","20.35","437.50","JAPANESE"
"Vileplume","028","Holon Phantom","8.66","-17.00","-1.96",-17,"-1.96",-17,"-1.96",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.02","17.50",0,0,"JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Absol Reverse Holo","18","Holon Phantoms","14.68","-17.00","-1.16",-17,"-1.16",25.49,"1.74",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.41","49.99","19.07","280.00","ENGLISH"
"Aerodactyl Reverse Holo","35","Holon Phantoms","34.99","-17.00","-0.49",-17,"-0.49",-17,"-0.49",2006,"0.59",0,0,0,0,0,0,0,0,0,0,"0.57","20.00",0,0,"3.29","114.97",0,0,"ENGLISH"
"Anorith Reverse Holo","57","Holon Phantoms","6.15","-17.00","-2.76",-17,"-2.76",-17,"-2.76",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.17","19.50",0,0,"ENGLISH"
"Armaldo Holo","1","Holon Phantoms","8.60","-17.00","-1.98",-2.55,"-0.30",25.49,"2.96",2006,"1.25",0,0,0,0,0,0,0,0,0,0,"1.98","17.00","2.56","22.02","5.81","49.99","58.14","499.99","ENGLISH"
"Armaldo Reverse Holo","1","Holon Phantoms","12.50","-17.00","-1.36",1.27,"0.10",2.13,"0.17",2006,"1.06",0,0,0,0,0,0,0,0,0,0,"2.00","25.00","1.72","21.50","3.55","44.34","1.80","22.50","ENGLISH"
"Bellossom Reverse Holo","19","Holon Phantoms","20.68","-17.00","-0.82",-17,"-0.82",9.35,"0.45",2006,"0.65",0,0,0,0,0,0,0,0,0,0,0,0,"0.97","20.00","1.50","31.00","6.37","131.63","ENGLISH"
"Blaziken Reverse Holo","20","Holon Phantoms","26.30","-17.00","-0.65",2.13,"0.08",4.25,"0.16",2006,"0.78",0,0,0,0,0,0,0,0,0,0,"0.86","22.50","1.37","36.00","1.47","38.57","0.95","25.00","ENGLISH"
"Carvanha Reverse Holo","61","Holon Phantoms","5.33","-17.00","-3.19",-17,"-3.19",-17,"-3.19",2006,"1.17",0,0,0,0,0,0,0,0,0,0,0,0,"3.57","19.02","10.32","55.00",0,0,"ENGLISH"
"Chimecho Reverse Holo","37","Holon Phantoms","7.68","-17.00","-2.21",-17,"-2.21",-17,"-2.21",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.04","8.00",0,0,"ENGLISH"
"Combusken Reverse Holo","39","Holon Phantoms","13.00","-17.00","-1.31",-17,"-1.31",1.62,"0.12",2006,"0.65",0,0,0,0,0,0,0,0,"0.73","9.50",0,0,0,0,"1.69","21.91","3.31","43.00","ENGLISH"
"Cradily Holo","2","Holon Phantoms","7.54","-17.00","-2.25",-17,"-2.25",8.5,"1.13",2006,"0.95",0,0,0,0,0,0,0,0,0,0,0,0,"2.46","18.52","3.98","30.00","17.97","135.50","ENGLISH"
"Cradily Reverse Holo","2","Holon Phantoms","8.96","-17.00","-1.90",-17,"-1.90",22.09,"2.47",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13","45.99","22.32","199.99","ENGLISH"
"Crawdaunt ex","99","Holon Phantoms","40.41","4.24","0.10",17.02,"0.42",48.45,"1.20",2006,"0.92",0,0,"0.30","12.00","0.62","24.99","0.70","28.26","0.64","26.00","0.99","40.02","1.37","55.50","1.91","77.00","10.94","442.00","ENGLISH"
"Darkness Energy Reverse Holo","94","Holon Phantoms","14.49","-17.00","-1.17",-17,"-1.17",-5.58,"-0.39",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.93","13.44","1.49","21.53","ENGLISH"
"Deoxys Holo","3","Holon Phantoms","17.23","-17.00","-0.99",-1.26,"-0.07",34,"1.97",2006,"1.21",0,0,0,0,0,0,0,0,"1.57","27.00","1.07","18.52","2.32","40.00","3.48","60.00","15.73","271.00","ENGLISH"
"Deoxys Holo","5","Holon Phantoms","15.29","-17.00","-1.11",-17,"-1.11",51,"3.34",2006,"1.04",0,0,0,0,0,0,0,0,0,0,0,0,"2.88","44.01","5.23","80.00","26.29","401.98","ENGLISH"
"Deoxys Holo","4","Holon Phantoms","17.25","-17.00","-0.99",6.18,"0.36",24.64,"1.43",2006,"1.15",0,0,0,0,0,0,0,0,"0.55","9.50","1.58","27.27","2.43","41.91","2.84","48.99","22.49","388.00","ENGLISH"
"Deoxys Holo","6","Holon Phantoms","17.13","-17.00","-0.99",-5.1,"-0.30",21.78,"1.27",2006,"1.19",0,0,"0.29","4.99","1.81","31.00",0,0,0,0,"0.82","14.00","2.03","34.83","2.66","45.62","13.43","229.99","ENGLISH"
"Deoxys Reverse Holo","3","Holon Phantoms","33.99","-17.00","-0.50",-17,"-0.50",57.83,"1.70",2006,"0.82",0,0,0,0,0,0,0,0,0,0,0,0,"1.82","62.00","2.59","88.03","22.07","750.00","ENGLISH"
"Deoxys Reverse Holo","5","Holon Phantoms","20.74","-17.00","-0.82",-17,"-0.82",2.55,"0.12",2006,"0.79",0,0,0,0,0,0,0,0,"0.31","6.50",0,0,"1.86","38.55","4.10","85.00","1.11","23.00","ENGLISH"
"Deoxys Reverse Holo","6","Holon Phantoms","27.16","-17.00","-0.63",-17,"-0.63",51,"1.88",2006,"1.03",0,0,0,0,0,0,0,0,"0.75","20.50",0,0,"2.61","71.00","2.95","80.00","16.20","440.00","ENGLISH"
"Deoxys Reverse Holo","4","Holon Phantoms","24.50","-17.00","-0.69",8.02,"0.33",20.48,"0.84",2006,"0.85",0,0,0,0,0,0,0,0,0,0,"1.47","36.00","1.20","29.44","1.80","44.10","14.81","362.80","ENGLISH"
"Donphan Reverse Holo","40","Holon Phantoms","12.99","-17.00","-1.31",-17,"-1.31",-17,"-1.31",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.73","22.50",0,0,"ENGLISH"
"Exeggutor Reverse Holo","41","Holon Phantoms","9.52","-17.00","-1.79",-17,"-1.79",-17,"-1.79",2006,"0.67",0,0,0,0,0,0,0,0,0,0,0,0,"1.05","9.99","3.47","32.99",0,0,"ENGLISH"
"Fire Energy Holo","106","Holon Phantoms","7.06","-17.00","-2.41",-17,"-2.41",-5.64,"-0.80",2006,"1.66",0,0,0,0,0,0,0,0,"0.85","6.00",0,0,"5.66","39.99","1.89","13.36","5.66","39.99","ENGLISH"
"Flygon Holo","7","Holon Phantoms","13.63","-17.00","-1.25",0.21,"0.02",21.42,"1.57",2006,"0.94",0,0,0,0,0,0,0,0,0,0,"1.49","20.25","1.50","20.50","3.32","45.20","10.23","139.50","ENGLISH"
"Flygon Reverse Holo","7","Holon Phantoms","26.27","-17.00","-0.65",-17,"-0.65",63.75,"2.43",2006,"0.73",0,0,0,0,0,0,0,0,0,0,0,0,"1.33","35.00","3.62","95.00","9.00","236.50","ENGLISH"
"Gloom Reverse Holo","42","Holon Phantoms","8.31","-17.00","-2.05",-17,"-2.05",-17,"-2.05",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.12","34.22",0,0,"ENGLISH"
"Golduck Reverse Holo","43","Holon Phantoms","15.74","-17.00","-1.08",-17,"-1.08",27.2,"1.73",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.30","52.00","7.62","120.00","ENGLISH"
"Gyarados Holo","8","Holon Phantoms","51.15","-17.00","-0.33",27.2,"0.53",61.76,"1.21",2006,"0.91",0,0,0,0,"0.63","32.00",0,0,"0.85","43.51","1.02","52.00","1.27","65.00","1.81","92.66","7.81","399.38","ENGLISH"
"Gyarados Reverse Holo","8","Holon Phantoms","99.97","-17.00","-0.17",25.5,"0.26",43.35,"0.43",2006,"0.68",0,0,0,0,0,0,0,0,0,0,"0.50","50.00","1.18","117.50","0.71","71.00","10.78","1077.50","ENGLISH"
"Gyarados Star","102","Holon Phantoms","599.75","267.69","0.45",578,"0.96",1289.38,"2.15",2006,"1.14","0.47","0.51","0.58","350.00","0.56","334.93","1.08","650.00","0.81","487.00","1.17","700.00","1.79","1075.00","2.56","1536.92","22.51","13500.00","ENGLISH"
"Holon Adventurer Reverse Holo","85","Holon Phantoms","9.09","-17.00","-1.87",-17,"-1.87",22.1,"2.43",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.06","46.00","6.60","59.99","ENGLISH"
"Holon's Castform Reverse Holo","44","Holon Phantoms","13.07","-17.00","-1.30",-17,"-1.30",2.13,"0.16",2006,"0.63",0,0,0,0,0,0,0,0,0,0,0,0,"0.87","11.41","1.72","22.50","4.28","56.00","ENGLISH"
"Kabutops Holo","9","Holon Phantoms","22.63","-17.00","-0.75",-1.7,"-0.08",59.87,"2.65",2006,"0.93",0,0,0,0,0,0,0,0,"0.44","9.99","0.80","18.00","2.21","50.00","4.00","90.43","12.37","280.00","ENGLISH"
"Kabutops Reverse Holo","9","Holon Phantoms","22.78","-17.00","-0.75",-17,"-0.75",12.75,"0.56",2006,"0.89",0,0,0,0,0,0,0,0,0,0,0,0,"2.14","48.66","1.54","35.00","18.83","429.00","ENGLISH"
"Kabuto Reverse Holo","67","Holon Phantoms","13.04","-17.00","-1.30",-17,"-1.30",7.42,"0.57",2006,"0.77",0,0,0,0,0,0,0,0,0,0,0,0,"1.53","20.00","2.20","28.73","14.69","191.50","ENGLISH"
"Kingdra Holo","10","Holon Phantoms","14.59","-17.00","-1.17",-3.83,"-0.26",7.65,"0.52",2006,"1.00",0,0,0,0,0,0,0,0,0,0,"1.06","15.50","2.25","32.83","1.99","29.00","47.96","699.69","ENGLISH"
"Kingdra Reverse Holo","10","Holon Phantoms","56.49","-17.00","-0.30",-17,"-0.30",67.02,"1.19",2006,"0.51",0,0,0,0,0,0,"0.19","10.50","0.35","20.00","0.53","30.00",0,0,"1.75","98.85","4.37","247.00","ENGLISH"
"Latias Holo","11","Holon Phantoms","28.84","-17.00","-0.59",4.27,"0.15",13.55,"0.47",2006,"0.74",0,0,0,0,0,0,0,0,"0.35","10.00","0.87","25.02","1.30","37.52","1.25","35.95","6.93","200.00","ENGLISH"
"Latias Reverse Holo","11","Holon Phantoms","30.98","-17.00","-0.55",0.43,"0.01",55.25,"1.78",2006,"0.72",0,0,0,0,0,0,0,0,0,0,"0.66","20.50","1.22","37.90","2.74","85.00","13.33","413.00","ENGLISH"
"Latias Reverse Holo","21","Holon Phantoms","20.81","-17.00","-0.82",-17,"-0.82",19.55,"0.94",2006,"0.72",0,0,0,0,0,0,0,0,0,0,0,0,"1.30","27.00","2.07","43.00","13.02","271.00","ENGLISH"
"Latios Holo","12","Holon Phantoms","16.35","-17.00","-1.04",1.71,"0.10",4.24,"0.26",2006,"0.92",0,0,0,0,0,0,0,0,0,0,"1.65","27.00","1.35","22.01","1.53","24.99","9.27","151.51","ENGLISH"
"Latios Reverse Holo","12","Holon Phantoms","38.85","-17.00","-0.44",-17,"-0.44",51,"1.31",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.06","80.00","9.72","377.52","ENGLISH"
"Latios Reverse Holo","22","Holon Phantoms","21.85","-17.00","-0.78",-17,"-0.78",59.53,"2.72",2006,"0.74",0,0,0,0,0,0,0,0,"0.34","7.50","1.46","32.01",0,0,"4.12","90.04","13.50","295.00","ENGLISH"
"Lightning Energy Holo","108","Holon Phantoms","7.58","-17.00","-2.24",-17,"-2.24",-4.25,"-0.56",2006,"0.55",0,0,0,0,0,0,0,0,0,0,0,0,"0.43","3.25","1.98","15.00","8.47","64.17","ENGLISH"
"Magikarp Reverse Holo","69","Holon Phantoms","11.94","-17.00","-1.42",-17,"-1.42",22.97,"1.92",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.94","47.02","8.58","102.50","ENGLISH"
"Meowth Reverse Holo","71","Holon Phantoms","19.68","-17.00","-0.86",-17,"-0.86",1.27,"0.06",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.09","21.50","8.89","174.95","ENGLISH"
"Metal Energy Reverse Holo","95","Holon Phantoms","6.00","-17.00","-2.83",-17,"-2.83",-17,"-2.83",2006,"0.71",0,0,0,0,0,0,0,0,0,0,"1.17","7.00",0,0,"3.63","21.76",0,0,"ENGLISH"
"Mew ex","100","Holon Phantoms","137.64","22.52","0.16",87.03,"0.63",267.75,"1.95",2006,"0.69",0,0,0,0,"0.37","51.00","0.34","46.50","0.44","61.00","0.89","122.39","1.09","150.00","2.43","335.00","8.54","1175.00","ENGLISH"
"Mew Holo","111","Holon Phantoms","82.40","-17.00","-0.21",20.4,"0.25",114.75,"1.39",2006,"0.58",0,0,0,0,0,0,0,0,0,0,"0.53","44.01","0.67","55.50","1.88","155.00","8.33","686.00","ENGLISH"
"Mewtwo (Delta Species)","24","Holon Phantoms","13.01","-17.00","-1.31",-5.91,"-0.45",9.37,"0.72",2006,"0.86",0,0,0,0,0,0,0,0,0,0,"1.00","13.05","1.61","21.00","2.38","31.02","6.61","86.00","ENGLISH"
"Mewtwo Reverse Holo","24","Holon Phantoms","68.22","-17.00","-0.25",34.42,"0.50",123.25,"1.81",2006,"0.71",0,0,0,0,0,0,0,0,"0.54","37.00","0.89","60.50","0.90","61.26","2.42","165.00","8.52","581.01","ENGLISH"
"Mewtwo Star","103","Holon Phantoms","275.00","218.88","0.80",548.25,"1.99",1693.63,"6.16",2006,"1.92","0.91",0,"1.47","405.00","1.05","290.00","1.78","490.00","1.01","277.50","2.42","665.00","3.02","830.00","7.32","2012.50","21.82","5999.95","ENGLISH"
"Mightyena ex","101","Holon Phantoms","42.99","-17.00","-0.40",21.25,"0.49",78.62,"1.83",2006,"0.81","0.97",0,0,0,"0.59","25.19","0.50","21.50",0,0,"1.05","45.00","1.13","48.50","2.62","112.49","6.98","300.00","ENGLISH"
"Multi Energy Reverse Holo","96","Holon Phantoms","5.73","-17.00","-2.97",-17,"-2.97",-7.21,"-1.26",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.01","11.52","2.88","16.50","ENGLISH"
"Nosepass Reverse Holo","25","Holon Phantoms","5.74","-17.00","-2.96",-17,"-2.96",-17,"-2.96",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,"0.70","3.99","4.41","25.34",0,0,"ENGLISH"
"Oddish Reverse Holo","73","Holon Phantoms","15.54","-17.00","-1.09",-17,"-1.09",12.71,"0.82",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.25","34.95","9.65","150.00","ENGLISH"
"Omanyte Reverse Holo","74","Holon Phantoms","6.95","-17.00","-2.45",-17,"-2.45",10.75,"1.55",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.70","32.65","14.75","102.50","ENGLISH"
"Omastar Reverse Holo","13","Holon Phantoms","8.48","-17.00","-2.00",-17,"-2.00",2.97,"0.35",2006,"1.43",0,0,0,0,0,0,0,0,"2.95","24.99",0,0,"2.42","20.50","4.00","33.95","2.77","23.50","ENGLISH"
"Persian Reverse Holo","48","Holon Phantoms","10.76","-17.00","-1.58",-17,"-1.58",-17,"-1.58",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.04","21.91",0,0,"ENGLISH"
"Pichu Reverse Holo","76","Holon Phantoms","32.99","-17.00","-0.52",-17,"-0.52",2.13,"0.06",2006,"0.72",0,0,0,0,0,0,"0.79","26.00",0,0,0,0,"0.91","30.03","0.68","22.50","6.06","200.00","ENGLISH"
"Pidgeot Holo","14","Holon Phantoms","12.57","-17.00","-1.35",-8.5,"-0.68",17.42,"1.39",2006,"1.32",0,0,0,0,0,0,"2.38","29.86","1.19","15.00","0.80","10.00","1.63","20.50","3.22","40.50","14.52","182.50","ENGLISH"
"Pidgeot Reverse Holo","14","Holon Phantoms","26.57","-17.00","-0.64",-17,"-0.64",-17,"-0.64",2006,"0.81",0,0,0,0,0,0,0,0,0,0,0,0,"1.73","46.00","2.22","59.00",0,0,"ENGLISH"
"Pidgeotto Reverse Holo","49","Holon Phantoms","14.95","-17.00","-1.14",-17,"-1.14",1.14,"0.08",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.43","21.34","10.05","150.27","ENGLISH"
"Pidgey Reverse Holo","77","Holon Phantoms","12.00","-17.00","-1.42",-17,"-1.42",-17,"-1.42",2006,"0.69",0,0,0,0,0,0,0,0,0,0,0,0,"1.13","13.52","2.20","26.39",0,0,"ENGLISH"
"Pikachu Reverse Holo","79","Holon Phantoms","64.96","-17.00","-0.26",-17,"-0.26",35.7,"0.55",2006,"0.58",0,0,0,0,0,0,0,0,0,0,0,0,"0.59","38.50","0.95","62.00","17.32","1125.00","ENGLISH"
"Pikachu Reverse Holo","78","Holon Phantoms","32.99","-17.00","-0.52",-17,"-0.52",4.24,"0.13",2006,"0.67",0,0,0,0,0,0,0,0,0,0,0,0,"1.03","34.00","0.76","24.99","12.12","399.95","ENGLISH"
"Pikachu Star","104","Holon Phantoms","312.48","314.26","1.01",692.75,"2.22",2060.4,"6.59",2006,"2.06","1.17",0,"1.23","385.00","1.25","391.33","1.25","389.72","1.60","499.00","2.67","835.00","3.22","1005.00","7.82","2444.00","26.56","8300.00","ENGLISH"
"Primeape Reverse Holo","50","Holon Phantoms","21.59","-17.00","-0.79",-17,"-0.79",17.77,"0.82",2006,"0.78",0,0,0,0,0,0,0,0,0,0,0,0,"1.62","35.00","1.89","40.91","3.38","73.00","ENGLISH"
"Psychic Energy Holo","109","Holon Phantoms","7.96","-17.00","-2.14",-17,"-2.14",-0.01,"-0.00",2006,"1.21",0,0,0,0,0,0,0,0,0,0,0,0,"3.77","30.00","2.51","19.99","2.83","22.50","ENGLISH"
"Psychic Energy Reverse Holo","109","Holon Phantoms","7.96","-17.00","-2.14",-17,"-2.14",-17,"-2.14",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.70","13.50",0,0,"ENGLISH"
"Psyduck Reverse Holo","81","Holon Phantoms","29.69","-17.00","-0.57",-17,"-0.57",16.99,"0.57",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.35","39.99","25.09","745.00","ENGLISH"
"Raichu Holo","15","Holon Phantoms","25.82","-17.00","-0.66",9.35,"0.36",34,"1.32",2006,"0.99",0,0,0,0,0,0,"0.52","13.50","1.24","32.00","1.20","31.00","1.28","33.00","2.32","60.00","10.33","266.68","ENGLISH"
"Raichu Reverse Holo","51","Holon Phantoms","17.33","-17.00","-0.98",-17,"-0.98",3.84,"0.22",2006,"0.78",0,0,0,0,0,0,0,0,0,0,0,0,"1.59","27.57","1.41","24.52","7.07","122.50","ENGLISH"
"Raichu Reverse Holo","15","Holon Phantoms","40.00","-17.00","-0.42",-17,"-0.42",-17,"-0.42",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.00","79.99",0,0,"ENGLISH"
"Rare Candy Reverse Holo","90","Holon Phantoms","19.32","-17.00","-0.88",-17,"-0.88",-17,"-0.88",2006,"0.50",0,0,0,0,0,0,0,0,0,0,0,0,"0.21","3.99","0.49","9.50",0,0,"ENGLISH"
"Rayquaza","26","Holon Phantoms","15.48","-17.00","-1.10",-17,"-1.10",59.5,"3.84",2006,"2.54",0,0,0,0,0,0,"1.29","20.00",0,0,0,0,"9.53","147.50","5.81","90.00","20.99","325.00","ENGLISH"
"Rayquaza Holo","16","Holon Phantoms","50.24","-17.00","-0.34",47.53,"0.95",74.38,"1.48",2006,"2.13",0,0,0,0,0,0,"0.33","16.50","0.70","35.14","7.40","372.00","1.51","75.92","2.14","107.50","6.77","340.00","ENGLISH"
"Rayquaza Reverse Holo","26","Holon Phantoms","62.84","-17.00","-0.27",29.75,"0.47",123.25,"1.96",2006,"0.74",0,0,0,0,0,0,0,0,0,0,"0.88","55.00","1.13","71.02","2.63","165.00","12.73","799.99","ENGLISH"
"Rayquaza Reverse Holo","16","Holon Phantoms","88.88","-17.00","-0.19",44.63,"0.50",99.88,"1.12",2006,"0.67",0,0,0,0,0,0,0,0,"0.34","30.00","0.82","72.50","1.00","88.89","1.55","137.50","4.39","390.00","ENGLISH"
"Regice Reverse Holo","27","Holon Phantoms","9.50","-17.00","-1.79",-17,"-1.79",11.05,"1.16",2006,"0.91",0,0,0,0,0,0,0,0,0,0,0,0,"2.26","21.50","3.48","33.00","7.24","68.77","ENGLISH"
